Approx Module;VVenC Profile;Video;Read BER;Write BER;BD-Rate;BD-PSNR
orig_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;0.0858910854588002;-0.003100520178003776
orig_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;0.1445097116770544;-0.005719145509676924
orig_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;0.12925148782119145;-0.005051548918379242
orig_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;0.3710537300161354;-0.014727203266674364
orig_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;-0.02689168698208899;0.0012274817242889208
orig_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;0.03440719324721009;-0.001211596752057368
orig_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_07;1E_07;0.0;0.0
orig_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_07;1E_07;0.028907258017807358;-0.0011476009850116032
orig_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_07;1E_07;0.0;0.0
orig_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_07;1E_07;0.0;0.0
orig_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_07;1E_07;0.004991171673496275;-0.00019551984782662234
orig_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_03;1E_03;0.0017208132587098746;0.0010331970180486704
orig_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_03;1E_03;-0.003334116015984989;0.0015538448168214507
orig_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_03;1E_03;0.013831457462099017;-0.00033051968952405356
orig_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_03;1E_03;0.11125554475757138;-0.004469678089368127
orig_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_03;1E_03;0.0707838016608342;-0.0027273323730276455
orig_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_04;1E_04;-0.04116824358791904;0.003948415460555434
orig_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_04;1E_04;0.0363583100082554;-0.0013393065353472058
orig_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_04;1E_04;-0.050723885758796605;0.0028883160164287366
orig_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_04;1E_04;-0.059768630102530196;0.003955329564343324
orig_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_04;1E_04;-0.08913603082724153;0.0055222901247260255
orig_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_05;1E_05;0.0230451480514704;0.00034141108755372064
orig_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_05;1E_05;-0.04950189848700326;0.0034858961959199778
orig_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_05;1E_05;0.0027680483560832414;0.0006644414166310935
orig_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_05;1E_05;-0.12353632064879827;0.007340123429810948
orig_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_05;1E_05;-0.15098558678463547;0.00837074308409339
orig_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_06;1E_06;0.011437667430347354;-0.00015367345128659913
orig_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_06;1E_06;0.14745319151736602;-0.005781886099948914
orig_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_06;1E_06;0.06568700740110511;-0.002891886617132224
orig_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_06;1E_06;0.06903819617227747;-0.0023834972101854945
